student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam,decision
2545,17,Other,Beginner,8,3.7,67,2,40,0,1,4,5,49.9,0,Failed
2546,40,Other,Intermediate,6,8.3,51,3,42,0,0,4,10,69.9,1,Passed
2547,18,Indonesia,Advanced,4,6.3,60,1,35,1,0,5,5,70.0,1,Passed
2548,23,UK,Intermediate,7,2.0,61,4,37,0,1,6,3,41.9,0,Failed
2549,48,Bangladesh,Intermediate,13,8.4,60,1,43,0,1,4,4,56.0,0,Failed
2550,50,Pakistan,Intermediate,15,2.7,61,0,46,0,1,6,2,45.3,0,Failed
2551,21,UK,No prior experience,11,7.4,55,3,28,0,0,4,7,31.3,0,Failed
2552,54,Indonesia,Intermediate,3,7.7,52,1,32,0,0,4,3,42.4,0,Failed
2553,38,UK,No prior experience,10,9.7,74,4,55,1,0,8,6,50.3,0,Failed
2554,40,Pakistan,Intermediate,15,12.3,70,2,40,0,1,4,9,76.8,1,Passed
2555,34,Indonesia,Beginner,8,2.9,60,2,42,1,1,4,7,27.3,0,Failed
2556,20,Indonesia,Beginner,1,6.8,57,3,35,0,0,5,4,46.2,0,Failed
2557,26,Other,Beginner,3,6.2,75,1,46,0,0,4,2,33.9,0,Failed
2558,27,UK,No prior experience,11,8.3,56,3,45,1,1,4,7,27.8,0,Failed
2559,25,India,No prior experience,5,7.6,59,0,44,0,1,5,8,32.6,0,Failed
2560,23,USA,Advanced,5,5.9,59,2,30,0,0,3,3,63.6,1,Passed
2561,39,Indonesia,Advanced,10,5.7,60,0,33,0,0,10,7,55.8,0,Failed
2562,43,UK,No prior experience,14,3.7,51,0,36,1,0,5,1,4.9,0,Failed
2563,51,Nigeria,Advanced,2,10.0,53,1,37,1,0,7,8,60.2,1,Passed
2564,52,Germany,Intermediate,10,8.4,74,1,40,0,1,3,7,48.9,0,Failed
2565,36,Nigeria,Beginner,8,9.8,52,1,30,0,0,4,6,41.9,0,Failed
2566,23,UK,No prior experience,5,6.1,57,2,38,1,1,2,3,9.8,0,Failed
2567,24,Bangladesh,Advanced,7,5.0,59,1,33,0,1,10,4,51.0,0,Failed
2568,30,Bangladesh,Beginner,15,3.8,61,2,40,0,0,6,8,29.6,0,Failed
2569,33,UK,Intermediate,7,8.1,46,1,36,1,1,6,1,41.4,0,Failed
2570,35,Other,Intermediate,14,3.9,54,1,35,1,1,5,2,45.7,0,Failed
2571,21,Other,Intermediate,5,12.5,56,2,51,0,0,5,1,55.9,0,Failed
2572,27,Indonesia,Beginner,8,3.1,65,1,36,1,0,9,4,40.3,0,Failed
2573,17,Pakistan,No prior experience,9,7.8,69,1,50,0,1,6,6,31.1,0,Failed
2574,22,USA,No prior experience,4,11.7,71,3,42,1,1,2,5,53.9,0,Failed
2575,31,Indonesia,No prior experience,4,8.8,58,1,40,0,0,2,6,21.2,0,Failed
2576,18,Nigeria,No prior experience,8,7.5,50,3,40,0,0,5,2,35.2,0,Failed
2577,18,USA,Beginner,1,4.1,56,1,42,0,1,6,5,28.2,0,Failed
2578,42,Nigeria,Beginner,15,2.9,51,2,35,0,0,7,1,24.8,0,Failed
2579,53,Other,Intermediate,4,9.3,55,0,32,0,1,5,6,36.9,0,Failed
2580,48,UK,No prior experience,6,11.5,56,1,37,1,1,6,4,41.6,0,Failed
2581,43,Pakistan,Beginner,13,5.7,53,2,44,0,1,10,10,38.5,0,Failed
2582,16,Nigeria,No prior experience,4,3.6,85,1,43,1,1,6,9,42.2,0,Failed
2583,23,Other,No prior experience,6,0.0,60,0,43,0,1,5,3,0.0,0,Failed
2584,52,Pakistan,No prior experience,5,4.1,68,2,38,1,1,4,3,13.9,0,Failed
2585,47,Indonesia,Intermediate,14,6.7,58,2,28,0,0,3,9,56.0,0,Failed
2586,52,UK,No prior experience,9,11.8,58,3,38,0,1,4,4,32.4,0,Failed
2587,19,Germany,Intermediate,10,9.0,51,1,40,0,1,1,7,57.8,0,Failed
2588,45,Bangladesh,No prior experience,9,7.9,63,1,39,0,1,7,10,33.9,0,Failed
2589,21,Brazil,Intermediate,4,5.8,57,2,38,0,1,5,2,44.9,0,Failed
2590,34,Pakistan,Intermediate,13,5.3,61,2,48,0,1,6,1,43.6,0,Failed
2591,47,Germany,Advanced,14,11.2,64,2,35,1,0,2,10,68.3,1,Passed
2592,24,Germany,Intermediate,4,7.6,69,2,29,1,1,3,1,53.8,0,Failed
2593,27,Pakistan,Advanced,12,0.7,53,3,36,1,0,4,6,50.3,0,Failed
2594,26,Germany,Intermediate,8,5.0,71,3,46,0,1,4,4,49.7,0,Failed
2595,31,Nigeria,Beginner,10,4.4,58,1,39,1,0,3,2,24.9,0,Failed
2596,16,Germany,No prior experience,15,5.4,66,1,45,0,0,4,7,38.9,0,Failed
2597,36,Other,No prior experience,4,8.7,62,3,33,0,1,3,8,31.1,0,Failed
2598,45,USA,No prior experience,2,6.7,74,3,37,0,1,3,7,23.2,0,Failed
2599,28,Nigeria,Beginner,13,6.8,67,2,46,0,1,3,10,58.0,0,Failed
2600,49,Germany,Beginner,13,10.9,56,2,37,0,0,7,9,51.7,0,Failed
2601,19,Indonesia,Intermediate,14,4.9,43,3,45,0,1,8,1,39.9,0,Failed
2602,43,Bangladesh,Advanced,15,12.6,60,2,39,0,1,7,10,80.2,1,Passed
2603,53,UK,Beginner,2,5.0,55,2,42,1,0,4,6,47.1,0,Failed
2604,46,Germany,Beginner,1,7.3,74,3,39,1,1,4,8,58.7,0,Failed
2605,42,India,Advanced,5,6.2,48,1,42,0,1,6,9,55.9,0,Failed
2606,20,Bangladesh,No prior experience,15,7.4,62,3,38,0,0,7,8,39.1,0,Failed
2607,40,Indonesia,Intermediate,6,8.3,71,0,42,1,1,4,6,58.4,0,Failed
2608,18,Other,No prior experience,9,8.3,62,3,32,0,1,3,8,36.7,0,Failed
2609,48,Germany,Beginner,5,4.7,71,1,41,1,1,6,8,47.7,0,Failed
2610,19,Other,No prior experience,13,3.6,74,4,36,1,0,1,1,27.3,0,Failed
2611,40,Germany,Intermediate,6,14.5,64,2,55,0,1,6,8,60.5,1,Passed
2612,35,Brazil,Beginner,6,5.5,66,3,32,0,1,10,7,64.2,1,Passed
2613,49,USA,No prior experience,3,9.1,56,2,46,1,0,2,8,39.3,0,Failed
2614,41,Other,No prior experience,12,2.2,51,1,32,1,0,7,8,4.6,0,Failed
2615,20,USA,Beginner,4,6.2,56,2,45,0,1,9,10,59.1,0,Failed
2616,50,Bangladesh,Advanced,1,6.6,57,3,34,0,1,8,10,89.7,1,Passed
2617,43,Brazil,Intermediate,4,8.4,47,3,36,1,1,4,6,63.2,1,Passed
2618,44,UK,Beginner,1,0.0,69,1,37,0,1,6,9,32.1,0,Failed
2619,24,Nigeria,No prior experience,15,7.5,67,1,33,1,1,5,3,33.5,0,Failed
2620,53,USA,Beginner,5,3.6,61,1,37,1,1,4,10,40.0,0,Failed
2621,21,Brazil,Intermediate,11,8.0,56,6,41,1,0,6,1,63.2,1,Passed
2622,34,USA,Intermediate,11,3.9,65,3,46,0,0,6,9,58.5,0,Failed
2623,26,Pakistan,No prior experience,8,4.4,66,2,46,1,1,5,10,39.6,0,Failed
2624,17,Indonesia,Intermediate,8,6.2,47,1,41,0,1,10,10,58.2,0,Failed
2625,24,UK,Beginner,5,3.8,62,0,52,0,1,4,2,26.1,0,Failed
2626,36,Indonesia,Advanced,14,5.6,66,2,36,0,1,9,3,48.7,0,Failed
2627,39,Germany,Advanced,10,3.4,51,0,34,0,1,5,4,38.4,0,Failed
2628,49,USA,Intermediate,2,1.5,56,2,44,1,0,5,8,55.8,0,Failed
2629,37,Germany,Intermediate,12,10.1,65,0,42,1,1,7,9,59.6,0,Failed
2630,18,India,No prior experience,6,3.1,53,2,37,0,0,6,3,0.5,0,Failed
2631,27,USA,Intermediate,1,6.5,61,1,46,0,1,5,2,60.8,1,Passed
2632,43,Brazil,Beginner,7,9.3,72,2,41,0,1,3,2,60.2,1,Passed
2633,45,UK,No prior experience,11,5.2,64,3,38,0,1,9,9,50.4,0,Failed
2634,41,Germany,Beginner,4,4.5,43,3,37,1,0,6,8,42.8,0,Failed
2635,36,USA,Intermediate,5,7.7,66,1,46,0,0,1,2,48.0,0,Failed
2636,43,India,No prior experience,6,10.4,62,3,35,1,0,5,8,39.2,0,Failed
2637,41,Indonesia,Beginner,11,3.5,67,2,50,1,1,3,4,34.9,0,Failed
2638,48,Brazil,Beginner,1,6.5,67,3,44,0,0,5,6,41.2,0,Failed
2639,36,Pakistan,No prior experience,9,1.8,55,1,45,0,0,3,5,14.8,0,Failed
2640,50,USA,No prior experience,10,5.8,52,1,44,0,1,3,5,45.2,0,Failed
2641,49,Pakistan,Intermediate,4,7.1,52,3,55,0,0,3,10,61.6,1,Passed
2642,33,Bangladesh,Intermediate,8,4.4,64,2,36,0,0,3,10,62.6,1,Passed
2643,26,UK,No prior experience,5,5.6,58,5,49,0,1,4,7,51.3,0,Failed
2644,38,USA,Intermediate,11,2.8,73,4,41,1,1,1,8,65.5,1,Passed
2645,37,Other,Intermediate,8,7.2,58,1,40,0,1,0,5,51.9,0,Failed
2646,32,India,Beginner,15,10.2,52,1,36,1,1,2,4,44.3,0,Failed
2647,20,Germany,Intermediate,1,3.7,58,1,27,0,0,4,2,41.1,0,Failed
2648,26,Other,Advanced,8,5.1,54,0,45,0,0,6,5,37.1,0,Failed
2649,45,Bangladesh,Beginner,11,8.5,61,2,42,0,0,4,8,51.2,0,Failed
2650,30,UK,No prior experience,13,10.6,49,1,31,0,0,6,1,20.2,0,Failed
2651,42,Indonesia,Advanced,11,2.5,62,0,48,0,1,2,6,46.5,0,Failed
2652,50,Brazil,Beginner,4,6.5,55,2,31,1,0,3,2,28.2,0,Failed
2653,48,Pakistan,No prior experience,2,7.8,64,2,34,0,1,5,2,37.4,0,Failed
2654,35,Bangladesh,Beginner,11,6.7,61,4,34,1,1,4,8,59.4,0,Failed
2655,31,Germany,Beginner,6,0.0,59,1,41,1,0,4,6,34.7,0,Failed
2656,49,Brazil,Intermediate,2,8.5,70,2,43,1,0,7,6,66.3,1,Passed
2657,17,Indonesia,Beginner,5,11.6,85,0,38,1,0,4,6,61.9,1,Passed
2658,50,Germany,No prior experience,2,7.3,62,2,39,0,0,6,9,40.4,0,Failed
2659,43,India,Beginner,3,3.9,59,2,35,1,1,2,3,31.8,0,Failed
2660,54,Pakistan,Beginner,11,5.5,70,2,35,1,1,9,2,53.1,0,Failed
2661,21,Other,No prior experience,6,12.3,64,3,35,1,1,3,5,51.3,0,Failed
2662,24,USA,Beginner,1,9.7,53,2,44,0,1,6,6,48.8,0,Failed
2663,35,Bangladesh,Intermediate,6,8.9,65,1,46,0,0,6,9,47.9,0,Failed
2664,16,USA,No prior experience,3,8.1,69,0,52,1,1,4,9,40.6,0,Failed
2665,23,Brazil,Beginner,7,5.0,63,2,50,1,1,6,2,55.4,0,Failed
2666,38,USA,No prior experience,2,6.4,48,2,45,1,0,6,9,39.7,0,Failed
2667,18,Other,No prior experience,14,6.8,59,1,37,1,1,7,9,37.1,0,Failed
2668,19,Nigeria,Beginner,6,8.6,69,0,42,0,0,8,6,36.4,0,Failed
2669,40,Brazil,No prior experience,8,11.5,45,4,40,0,1,2,1,20.4,0,Failed
2670,53,Pakistan,Intermediate,15,10.4,41,1,35,1,1,5,8,66.8,1,Passed
2671,30,Germany,No prior experience,15,2.7,65,1,37,0,1,4,8,23.9,0,Failed
2672,36,Pakistan,Intermediate,15,7.7,63,2,53,1,1,5,8,56.9,0,Failed
2673,50,USA,No prior experience,1,9.2,54,2,33,1,1,7,8,37.8,0,Failed
2674,29,UK,Advanced,11,8.9,64,0,34,0,1,3,10,64.8,1,Passed
2675,51,Brazil,Beginner,11,5.1,56,1,42,0,1,8,5,40.0,0,Failed
2676,27,Germany,Intermediate,13,15.7,57,0,45,1,0,7,2,61.4,1,Passed
2677,32,Indonesia,No prior experience,9,3.2,46,2,60,0,0,3,9,31.2,0,Failed
2678,54,India,Beginner,5,3.8,56,3,50,0,1,2,6,55.2,0,Failed
2679,24,Pakistan,No prior experience,5,7.7,59,3,38,1,0,9,3,37.8,0,Failed
2680,50,Pakistan,Advanced,13,13.4,58,2,42,1,0,6,1,55.2,0,Failed
2681,28,Brazil,Beginner,12,4.5,73,2,35,1,0,2,5,45.6,0,Failed
2682,30,UK,Beginner,5,6.2,61,2,40,0,0,6,4,44.3,0,Failed
2683,33,USA,Intermediate,6,10.2,60,4,40,0,0,7,4,73.9,1,Passed
2684,48,USA,Beginner,2,6.9,54,1,39,1,0,5,9,56.2,0,Failed
2685,21,Brazil,Intermediate,6,6.0,50,2,41,0,0,8,6,60.7,1,Passed
2686,42,Pakistan,Beginner,14,8.7,66,1,40,0,0,4,8,49.3,0,Failed
2687,38,Germany,Intermediate,11,7.8,60,0,32,0,0,7,9,37.0,0,Failed
2688,42,India,Beginner,4,10.1,60,2,35,0,1,2,1,45.1,0,Failed
2689,49,Brazil,Beginner,8,10.9,57,4,40,0,1,5,7,69.5,1,Passed
2690,53,Germany,No prior experience,13,7.9,61,0,40,0,1,2,7,37.9,0,Failed
2691,29,Germany,Intermediate,11,7.9,65,3,48,0,1,4,9,79.7,1,Passed
2692,51,Indonesia,Beginner,9,7.6,58,2,35,1,0,11,1,52.0,0,Failed
2693,23,Other,Beginner,9,8.5,61,3,42,0,1,4,2,39.4,0,Failed
2694,50,Nigeria,Advanced,8,7.2,71,3,37,0,1,6,6,75.4,1,Passed
2695,34,India,No prior experience,3,7.0,72,3,31,0,0,7,4,17.4,0,Failed
2696,45,Bangladesh,Intermediate,10,10.6,81,3,41,0,0,5,5,62.7,1,Passed
2697,29,UK,Advanced,11,11.5,43,2,34,1,1,4,5,72.6,1,Passed
2698,35,Nigeria,Intermediate,11,2.5,53,0,39,1,0,7,10,42.2,0,Failed
2699,40,Indonesia,Intermediate,4,7.0,63,4,40,1,1,6,1,58.7,0,Failed
2700,39,India,Beginner,1,4.9,72,0,47,1,1,8,1,44.5,0,Failed
2701,29,USA,No prior experience,9,6.1,56,3,32,1,0,5,7,11.9,0,Failed
2702,41,Nigeria,Intermediate,5,8.2,58,2,43,0,0,4,3,57.9,0,Failed
2703,53,USA,No prior experience,6,9.0,66,2,34,0,1,4,5,46.8,0,Failed
2704,38,UK,No prior experience,3,6.7,65,2,45,0,0,6,8,36.8,0,Failed
2705,37,USA,Intermediate,11,1.3,57,1,45,0,1,6,5,40.3,0,Failed
2706,34,UK,No prior experience,10,4.1,56,3,43,1,0,11,10,47.4,0,Failed
2707,18,India,Advanced,8,9.7,48,3,44,0,1,5,9,80.5,1,Passed
2708,34,Pakistan,Intermediate,15,0.0,55,3,41,1,0,3,4,36.3,0,Failed
2709,24,UK,Intermediate,7,10.6,61,2,44,0,1,6,7,78.2,1,Passed
2710,43,Germany,Intermediate,1,8.6,58,0,33,0,0,9,8,42.3,0,Failed
2711,35,Bangladesh,Intermediate,10,10.9,71,0,48,0,0,2,7,53.4,0,Failed
2712,22,Bangladesh,Intermediate,12,6.4,49,4,31,1,1,4,4,54.3,0,Failed
2713,29,Brazil,Beginner,5,0.8,60,4,38,1,0,2,8,40.6,0,Failed
2714,24,Bangladesh,No prior experience,10,8.3,62,4,32,1,0,3,10,44.8,0,Failed
2715,34,Brazil,Intermediate,9,10.8,66,4,44,1,0,5,10,68.8,1,Passed
2716,29,Bangladesh,Intermediate,12,9.8,70,3,37,0,0,2,10,78.3,1,Passed
2717,53,UK,Beginner,11,5.0,77,2,33,0,1,6,4,48.4,0,Failed
2718,51,Germany,No prior experience,12,7.3,60,3,25,1,1,5,10,40.0,0,Failed
2719,32,Pakistan,Beginner,6,5.4,54,2,53,1,0,5,8,50.7,0,Failed
2720,45,USA,No prior experience,8,4.5,63,1,40,0,0,2,8,32.5,0,Failed
2721,24,Indonesia,Advanced,10,9.9,62,2,45,0,0,5,4,66.6,1,Passed
2722,48,Bangladesh,Advanced,1,3.4,72,3,45,0,1,5,5,71.7,1,Passed
2723,40,Pakistan,No prior experience,10,4.3,61,2,39,0,1,7,5,23.1,0,Failed
2724,29,Pakistan,Beginner,11,3.7,57,2,37,1,1,5,5,43.4,0,Failed
2725,26,UK,No prior experience,7,2.5,60,1,35,1,1,4,3,30.4,0,Failed
2726,50,India,Intermediate,3,7.4,75,3,47,0,1,3,2,64.4,1,Passed
2727,29,India,No prior experience,9,10.5,59,1,39,0,0,5,1,20.5,0,Failed
2728,45,Bangladesh,Beginner,6,6.4,54,0,39,1,0,5,3,29.1,0,Failed
2729,19,Indonesia,Beginner,5,2.5,75,2,37,1,0,7,9,41.8,0,Failed
2730,19,Bangladesh,No prior experience,8,9.5,68,4,50,0,0,4,7,46.9,0,Failed
2731,43,Bangladesh,Beginner,8,12.1,56,0,49,1,1,5,2,38.1,0,Failed
2732,23,Brazil,No prior experience,12,5.1,60,1,35,1,1,4,8,26.7,0,Failed
2733,17,Germany,Beginner,12,5.6,65,1,36,0,1,7,8,28.3,0,Failed
2734,37,Germany,No prior experience,3,8.5,51,2,48,1,0,4,7,30.3,0,Failed
2735,31,Indonesia,Beginner,2,11.9,57,3,32,0,1,7,6,58.0,0,Failed
2736,44,Brazil,Intermediate,15,5.4,45,2,35,0,0,5,2,51.2,0,Failed
2737,45,Pakistan,Intermediate,2,3.0,55,2,40,0,0,4,4,47.2,0,Failed
2738,27,Brazil,Intermediate,14,8.9,78,0,36,0,1,7,1,49.3,0,Failed
2739,50,Bangladesh,Advanced,5,9.4,67,0,50,0,0,3,7,53.9,0,Failed
2740,26,India,No prior experience,10,7.0,57,1,35,1,0,0,2,14.8,0,Failed
2741,36,Nigeria,No prior experience,12,5.3,63,3,33,0,1,8,6,30.6,0,Failed
2742,36,Indonesia,Beginner,7,10.0,65,1,36,1,1,5,9,50.2,0,Failed
2743,20,Pakistan,Intermediate,8,8.6,57,2,39,1,0,4,5,62.9,1,Passed
2744,35,UK,Advanced,10,4.7,54,1,49,0,1,4,5,49.0,0,Failed
2745,52,Nigeria,No prior experience,15,7.1,50,1,44,0,1,5,4,18.8,0,Failed
2746,18,Nigeria,Beginner,8,2.9,60,2,40,0,0,4,1,13.5,0,Failed
2747,48,Brazil,No prior experience,13,9.1,65,2,44,0,0,6,4,32.7,0,Failed
2748,24,USA,Intermediate,12,6.2,62,2,41,0,1,10,9,70.6,1,Passed
2749,24,Nigeria,Beginner,8,5.7,62,0,42,0,0,6,9,33.0,0,Failed
2750,19,Bangladesh,No prior experience,15,6.9,51,2,46,0,0,5,7,36.6,0,Failed
2751,50,Other,Beginner,10,7.1,64,0,40,0,1,2,4,39.9,0,Failed
2752,32,India,Beginner,12,9.7,49,3,37,0,1,5,9,53.5,0,Failed
2753,49,India,Intermediate,11,8.8,54,1,42,1,0,8,5,65.5,1,Passed
2754,39,Other,No prior experience,3,6.5,73,1,41,0,0,6,10,43.5,0,Failed
2755,47,Germany,Intermediate,14,9.3,53,3,41,0,1,4,2,60.7,1,Passed
2756,16,Bangladesh,Beginner,11,8.2,50,3,38,0,0,6,9,69.1,1,Passed
2757,23,UK,Intermediate,2,5.7,47,1,35,0,1,7,6,54.1,0,Failed
2758,38,Nigeria,Intermediate,13,6.6,56,1,40,1,1,6,5,61.0,1,Passed
2759,27,Germany,No prior experience,4,6.6,70,1,46,0,0,5,10,33.3,0,Failed
2760,27,Bangladesh,No prior experience,15,8.5,61,1,35,0,1,9,8,28.5,0,Failed
2761,30,Brazil,Intermediate,1,5.9,65,2,34,0,1,4,2,41.6,0,Failed
2762,34,India,No prior experience,3,5.8,47,3,32,0,0,6,5,24.5,0,Failed
2763,41,Germany,Intermediate,11,12.9,56,3,36,0,0,5,10,82.8,1,Passed
2764,44,Indonesia,Intermediate,9,9.8,56,1,38,0,0,5,8,56.2,0,Failed
2765,37,Nigeria,Intermediate,7,4.7,62,4,36,0,0,3,4,60.2,1,Passed
2766,36,Nigeria,No prior experience,7,8.7,45,3,41,0,0,6,10,25.2,0,Failed
2767,53,UK,No prior experience,1,7.4,78,2,46,1,0,10,10,40.7,0,Failed
2768,35,USA,Beginner,7,8.2,72,2,33,0,0,6,9,49.0,0,Failed
2769,44,Indonesia,No prior experience,10,7.4,54,4,38,0,0,5,7,30.7,0,Failed
2770,19,Nigeria,Intermediate,7,10.6,54,4,43,1,0,5,7,78.4,1,Passed
2771,22,Pakistan,Intermediate,4,8.0,67,0,28,1,0,9,9,57.9,0,Failed
2772,43,Indonesia,Beginner,7,6.8,65,4,44,1,0,7,3,45.6,0,Failed
2773,43,Nigeria,Intermediate,8,10.1,57,2,37,1,0,5,3,62.1,1,Passed
2774,19,Other,No prior experience,3,7.7,48,2,38,0,1,7,10,50.0,0,Failed
2775,37,Indonesia,No prior experience,13,7.4,58,2,30,0,0,6,7,35.6,0,Failed
2776,27,Bangladesh,Advanced,10,7.9,55,1,43,1,1,5,2,53.9,0,Failed
2777,18,Indonesia,Advanced,2,6.7,60,2,36,1,0,6,10,75.2,1,Passed
2778,37,UK,Beginner,7,7.0,60,1,52,0,1,5,3,31.3,0,Failed
2779,17,Brazil,Advanced,5,5.2,62,1,37,0,0,6,6,63.3,1,Passed
2780,39,Brazil,Beginner,5,4.7,58,2,34,1,1,3,9,46.8,0,Failed
2781,49,Brazil,No prior experience,14,4.0,60,0,42,0,0,8,4,23.2,0,Failed
2782,42,Bangladesh,No prior experience,5,2.8,64,2,38,1,1,3,5,23.1,0,Failed
2783,16,Germany,Advanced,15,4.4,51,4,39,0,0,3,6,64.5,1,Passed
2784,23,Brazil,No prior experience,7,6.5,66,2,55,1,0,4,3,16.0,0,Failed
2785,38,India,Beginner,9,7.3,63,1,46,0,0,6,2,19.5,0,Failed
2786,53,Bangladesh,Beginner,11,6.2,56,1,38,0,1,4,4,35.6,0,Failed
2787,21,Germany,Intermediate,8,0.0,61,3,40,0,1,5,6,32.9,0,Failed
2788,37,India,Beginner,6,11.7,66,1,34,0,0,6,4,40.0,0,Failed
2789,40,India,No prior experience,7,10.3,47,0,40,0,1,3,8,30.5,0,Failed
2790,33,India,No prior experience,9,8.3,71,1,49,1,1,5,9,38.3,0,Failed
2791,32,Pakistan,Beginner,14,12.7,69,4,33,0,1,6,8,62.3,1,Passed
2792,27,UK,Intermediate,11,4.1,56,4,47,0,1,6,7,55.5,0,Failed
2793,21,UK,Beginner,6,12.7,58,4,40,0,0,8,2,69.9,1,Passed
2794,41,Bangladesh,Intermediate,1,4.1,54,3,34,1,0,8,10,62.3,1,Passed
2795,42,India,No prior experience,4,7.7,62,2,36,0,1,4,2,28.4,0,Failed
2796,23,Other,Intermediate,8,3.2,47,3,35,1,0,5,10,56.2,0,Failed
2797,34,Indonesia,Beginner,7,7.0,42,3,49,1,1,4,5,57.2,0,Failed
2798,16,Germany,No prior experience,3,8.2,59,2,45,1,1,6,4,36.4,0,Failed
2799,44,UK,Beginner,10,6.5,65,1,40,0,1,4,4,41.5,0,Failed
2800,50,Brazil,Intermediate,3,9.1,56,1,46,1,0,6,4,40.2,0,Failed
2801,29,Bangladesh,Intermediate,11,7.3,60,2,36,0,0,4,7,54.1,0,Failed
2802,50,Germany,No prior experience,3,5.4,80,5,41,0,0,5,3,36.8,0,Failed
2803,35,Bangladesh,Intermediate,12,5.3,65,1,47,0,1,4,2,33.9,0,Failed
2804,28,Other,No prior experience,15,9.4,58,2,34,0,0,5,5,19.3,0,Failed
2805,53,Pakistan,No prior experience,1,5.0,50,1,27,0,0,3,6,11.8,0,Failed
2806,23,Pakistan,Beginner,15,9.7,56,1,37,0,0,6,8,68.2,1,Passed
2807,35,India,Beginner,10,10.7,62,3,41,0,0,8,3,44.1,0,Failed
2808,48,Pakistan,Intermediate,1,2.0,56,4,36,0,0,3,4,47.2,0,Failed
2809,41,Bangladesh,No prior experience,6,10.4,56,1,40,1,0,4,4,28.0,0,Failed
2810,54,Brazil,No prior experience,14,13.2,61,1,38,1,0,8,4,43.7,0,Failed
2811,36,India,Beginner,14,7.8,51,1,33,1,1,3,7,57.2,0,Failed
2812,24,Nigeria,No prior experience,1,8.8,53,3,38,0,1,5,4,16.5,0,Failed
2813,39,Germany,No prior experience,5,10.1,67,1,50,0,1,2,7,28.1,0,Failed
2814,52,Other,No prior experience,4,6.2,65,0,40,0,0,4,4,27.9,0,Failed
2815,32,India,Beginner,5,7.5,46,2,42,0,1,3,10,50.4,0,Failed
2816,39,Bangladesh,No prior experience,7,3.1,62,3,40,1,1,6,8,30.1,0,Failed
2817,36,Germany,Beginner,6,7.4,71,0,44,0,1,2,5,33.6,0,Failed
2818,54,Brazil,No prior experience,12,8.5,52,4,43,1,0,3,2,19.7,0,Failed
2819,54,USA,No prior experience,9,8.5,65,1,31,1,1,1,9,37.7,0,Failed
2820,28,Other,Beginner,6,10.2,45,2,41,1,0,12,9,58.8,0,Failed
2821,26,Bangladesh,No prior experience,9,4.7,56,0,38,1,0,6,1,8.9,0,Failed
2822,34,Other,Beginner,4,5.4,60,4,40,0,0,6,5,42.4,0,Failed
2823,26,UK,No prior experience,1,12.7,62,3,37,0,1,5,3,43.8,0,Failed
2824,28,USA,Beginner,1,6.5,53,2,49,1,1,3,10,43.5,0,Failed
2825,16,Germany,No prior experience,10,7.6,73,2,44,0,0,6,5,27.9,0,Failed
2826,34,Pakistan,No prior experience,7,6.8,59,0,41,0,1,3,4,19.5,0,Failed
2827,27,Bangladesh,Beginner,13,4.5,66,0,38,0,0,3,3,20.5,0,Failed
2828,23,Other,Advanced,13,11.9,73,4,41,1,0,8,7,93.5,1,Passed
2829,23,Germany,No prior experience,13,5.4,55,1,34,0,0,5,5,13.7,0,Failed
2830,27,Pakistan,Beginner,3,3.6,58,4,42,1,1,6,1,44.4,0,Failed
2831,48,Brazil,Intermediate,2,5.6,58,2,35,0,0,7,4,43.6,0,Failed
2832,41,Brazil,Beginner,14,1.0,59,0,38,1,0,4,1,16.9,0,Failed
2833,54,Other,Intermediate,6,5.0,67,0,46,1,1,7,3,51.2,0,Failed
2834,43,India,No prior experience,6,4.1,51,2,33,0,1,4,10,26.7,0,Failed
2835,20,UK,Advanced,13,8.9,67,1,41,0,0,4,10,70.0,1,Passed
2836,23,India,Beginner,7,5.0,65,2,35,1,1,4,5,38.2,0,Failed
2837,40,UK,No prior experience,5,9.7,54,1,36,1,0,3,6,27.6,0,Failed
2838,42,Bangladesh,Intermediate,8,11.2,47,3,35,1,1,5,1,71.1,1,Passed
2839,38,Nigeria,Beginner,7,9.3,53,1,39,0,0,5,10,56.6,0,Failed
2840,45,Other,Beginner,2,6.4,60,2,43,0,0,9,9,53.7,0,Failed
2841,38,Indonesia,Intermediate,15,7.4,65,2,41,0,0,6,9,58.1,0,Failed
2842,35,Other,Beginner,1,2.4,65,2,37,0,0,4,1,35.3,0,Failed
2843,33,USA,No prior experience,13,6.6,63,1,31,1,0,7,7,43.6,0,Failed
2844,33,Pakistan,Beginner,14,4.4,58,1,40,0,1,5,4,16.7,0,Failed
2845,17,USA,No prior experience,9,9.1,77,3,37,1,1,6,2,39.7,0,Failed
2846,19,Brazil,Intermediate,5,14.7,72,2,42,0,1,2,2,68.3,1,Passed
2847,45,UK,Advanced,12,8.5,55,2,33,0,1,4,6,62.5,1,Passed
2848,48,Pakistan,Beginner,11,1.0,63,3,57,1,0,7,6,28.9,0,Failed
2849,51,Brazil,Beginner,5,5.9,63,1,38,1,1,6,5,33.9,0,Failed
2850,33,Pakistan,No prior experience,12,7.4,60,3,34,1,0,2,3,39.5,0,Failed
2851,52,India,No prior experience,10,7.3,61,1,43,1,1,2,7,22.4,0,Failed
